package_name,version,epoch,repository,languages
iniparser,4.2.4,3,https://github.com/ndevilla/iniparser,"{'C': 137177, 'CMake': 9988, 'Python': 1778}"
inotify-tools,4.23.9.0,0,https://github.com/inotify-tools/inotify-tools,"{'C++': 163927, 'Shell': 43618, 'C': 23695, 'Makefile': 4721, 'M4': 3282}"
iperf3,3.17.1,1,https://github.com/esnet/iperf,"{'C': 622460, 'Shell': 401033, 'Makefile': 138792, 'M4': 39337, 'Roff': 23989, 'Python': 3787, 'Gnuplot': 997, 'Dockerfile': 570}"
ipfs,0.30.0,0,https://github.com/ipfs/kubo,"{'Go': 1692520, 'Shell': 535613, 'Makefile': 20286, 'Dockerfile': 4848, 'Python': 770, 'PureBasic': 29}"
ip-masq-agent,2.9.3,15,https://github.com/kubernetes-sigs/ip-masq-agent.git,"{'Go': 43478, 'Makefile': 18323, 'Shell': 3336}"
iproute2,6.11.0,0,https://git.kernel.org/pub/scm/network/iproute2/iproute2.git,{'Makefile': 19369}
ipset,7.22,1,https://git.netfilter.org/ipset,{'Makefile': 9190}
iptables,1.8.10,4,https://git.netfilter.org/iptables,
iputils,20240905,0,https://github.com/iputils/iputils,"{'C': 204642, 'Shell': 15304, 'Meson': 13018, 'Makefile': 214}"
ipvsadm,1.31,1,https://git.kernel.org/pub/scm/utils/kernel/ipvsadm/ipvsadm.git,{'Makefile': 5463}
isa-l,2.31.0,0,https://github.com/intel/isa-l,"{'C': 2756490, 'Assembly': 1794612, 'Makefile': 46610, 'Shell': 29304, 'C++': 13378, 'M4': 9218, 'Roff': 1980}"
isl,0.26,4,https://repo.or.cz/isl.git,{'Makefile': 20414}
istio-1.23,1.23.2,0,https://github.com/istio/istio,"{'Go': 14171145, 'Shell': 120977, 'Makefile': 51218, 'CSS': 47647, 'Jsonnet': 32268, 'HTML': 28430, 'Python': 12110, 'Smarty': 8719, 'Dockerfile': 1273, 'Java': 1080, 'JavaScript': 13}"
istio-envoy-1.23,1.23.2,0,https://github.com/istio/proxy,"{'C++': 191744, 'Go': 111002, 'Starlark': 49022, 'Shell': 28923, 'Makefile': 8961}"
ivykis,0.43.2,0,https://github.com/buytenh/ivykis,"{'C': 283624, 'Roff': 62314, 'M4': 14011, 'Makefile': 7637}"
jaeger,1.61.0,2,https://github.com/jaegertracing/jaeger,"{'Go': 2839742, 'Shell': 67334, 'Python': 66142, 'Makefile': 34228, 'Jsonnet': 9510, 'Dockerfile': 9264, 'HTML': 1821, 'JavaScript': 340}"
jansson,2.14,2,https://github.com/akheron/jansson.git,"{'C': 486522, 'CMake': 47748, 'Shell': 12130, 'M4': 6146, 'Makefile': 6089, 'C++': 5740}"
jbig2dec,0.2,0,https://github.com/ArtifexSoftware/jbig2dec.git,"{'C': 627425, 'Python': 12143, 'Shell': 5735, 'Makefile': 5125, 'C++': 4531, 'Roff': 2056}"
jellyfin-web,10.9.11,0,https://github.com/jellyfin/jellyfin-web,"{'JavaScript': 2553924, 'SCSS': 1221113, 'TypeScript': 1015452, 'HTML': 332498, 'CSS': 55146, 'Python': 3805, 'Shell': 567}"
jellyfin,10.9.11,0,https://github.com/jellyfin/jellyfin,"{'C#': 7996667, 'HTML': 20081, 'Shell': 3471, 'CSS': 329}"
jenkins-docker,2.479,0,https://github.com/jenkinsci/docker,"{'PowerShell': 49207, 'Shell': 40253, 'Dockerfile': 19262, 'HCL': 7146, 'Makefile': 4084}"
jenkins-entrypoint,2.479,0,https://github.com/jenkinsci/docker.git,"{'PowerShell': 49207, 'Shell': 40253, 'Dockerfile': 19262, 'HCL': 7146, 'Makefile': 4084}"
jenkins-plugin-manager,2.13.0,0,https://github.com/jenkinsci/plugin-installation-manager-tool,"{'Java': 340917, 'Perl': 678, 'Dockerfile': 405}"
jenkins,2.479,0,https://github.com/jenkinsci/jenkins,"{'Java': 12307717, 'HTML': 971097, 'JavaScript': 389889, 'SCSS': 330796, 'CSS': 199527, 'Groovy': 70343, 'Ruby': 17290, 'Perl': 16145, 'Handlebars': 14958, 'Python': 4925, 'ANTLR': 4633, 'Shell': 4121, 'C': 2091, 'Batchfile': 1023, 'Dockerfile': 210}"
jitsucom-bulker,2.8.2,0,https://github.com/jitsucom/bulker,"{'Go': 1590849, 'Dockerfile': 7764, 'Shell': 2095}"
jitsucom-jitsu,2.8.2,1,https://github.com/jitsucom/jitsu,"{'TypeScript': 1910386, 'JavaScript': 19234, 'Shell': 9453, 'CSS': 9363, 'HTML': 5866, 'Dockerfile': 4173}"
jitterentropy-library,3.6.0,0,https://github.com/smuellerDD/jitterentropy-library,"{'C': 188119, 'Shell': 30573, 'Makefile': 13386, 'CMake': 4425, 'R': 1043}"
jitterentropy-rngd,1.2.8,1,https://github.com/smuellerDD/jitterentropy-rngd,"{'C': 132865, 'Roff': 4323, 'Makefile': 2468, 'Dockerfile': 222}"
jo,1.9,1,https://github.com/jpmens/jo,"{'C': 57483, 'Shell': 28884, 'Roff': 11938, 'Meson': 2394, 'Makefile': 2336, 'M4': 1688, 'Dockerfile': 250}"
jq,1.7.1,2,https://github.com/jqlang/jq.git,"{'C': 503900, 'M4': 43424, 'Shell': 29514, 'Yacc': 22836, 'jq': 16634, 'C++': 9996, 'Makefile': 9038, 'Lex': 4539, 'Python': 1000, 'Dockerfile': 740}"
jruby-9.4,9.4.8.0,1,https://github.com/jruby/jruby,"{'Ruby': 20060141, 'Java': 15601444, 'Yacc': 1012757, 'C': 287714, 'Shell': 38127, 'M4': 28128, 'Lex': 7856, 'HTML': 7845, 'Makefile': 3095, 'sed': 1893, 'Tcl': 1262, 'CSS': 686, 'JavaScript': 661, 'Batchfile': 518}"
jsoncpp,1.9.6,1,https://github.com/open-source-parsers/jsoncpp,"{'C++': 407275, 'Python': 57292, 'CMake': 25630, 'Meson': 4825, 'C': 4621, 'Makefile': 1132, 'Starlark': 930, 'Shell': 63, 'Perl': 60}"
jupyterhub-k8s-hub,3.3.8,0,https://github.com/jupyterhub/zero-to-jupyterhub-k8s,"{'Python': 64146, 'Smarty': 49998, 'Shell': 8605, 'Go': 7052, 'Dockerfile': 7038}"
just,1.36.0,0,https://github.com/casey/just,"{'Rust': 771702, 'Shell': 7072, 'Makefile': 4542, 'CSS': 1275, 'HTML': 787, 'Just': 57}"
jvmkill,0.0.1,0,https://github.com/airlift/jvmkill,"{'C': 1897, 'Java': 1257, 'Makefile': 672, 'Dockerfile': 182}"
jwt-tool,2.2.7,0,https://github.com/ticarpi/jwt_tool,"{'Python': 102641, 'Dockerfile': 190}"
k3d,5.7.4,0,https://github.com/k3d-io/k3d,"{'Go': 628826, 'Shell': 71311, 'Makefile': 10770, 'Dockerfile': 2442, 'HCL': 1026}"
k3s,1.31.1.1,0,https://github.com/k3s-io/k3s,"{'Go': 1399197, 'Shell': 187553, 'HCL': 12820, 'Ruby': 10032, 'Dockerfile': 1990, 'Makefile': 1163}"
k6,0.54.0,0,https://github.com/grafana/k6,"{'Go': 3071576, 'Python': 18724, 'Shell': 14880, 'JavaScript': 13886, 'Dockerfile': 2121, 'Makefile': 1584}"
k8sgpt-operator,0.2.0,0,https://github.com/k8sgpt-ai/k8sgpt-operator,"{'Go': 102129, 'Makefile': 9316, 'Smarty': 1908, 'Dockerfile': 1610, 'Shell': 574}"
k8sgpt,0.3.41,0,https://github.com/k8sgpt-ai/k8sgpt,"{'Go': 441712, 'Makefile': 4668, 'Smarty': 1346, 'Dockerfile': 1292}"
k8ssandra-client,0.5.0,2,https://github.com/k8ssandra/k8ssandra-client,"{'Go': 160725, 'Shell': 13130, 'Makefile': 3492, 'Dockerfile': 1018}"
k8ssandra-operator,1.20.1,0,https://github.com/k8ssandra/k8ssandra-operator,"{'Go': 2028794, 'Makefile': 25586, 'Shell': 16829, 'Dockerfile': 835}"
k8s-sidecar,1.28.0,0,https://github.com/kiwigrid/k8s-sidecar,"{'Python': 37623, 'Dockerfile': 1198}"
k9s,0.32.5,5,https://github.com/derailed/k9s,"{'Go': 1504705, 'Makefile': 1330, 'Shell': 1066, 'Dockerfile': 963}"
kafka-3.8,3.8.0,4,https://github.com/apache/kafka,"{'Java': 51664892, 'Scala': 10028022, 'Python': 1259188, 'Shell': 137195, 'Batchfile': 39514, 'Roff': 39396, 'Dockerfile': 22519, 'XSLT': 7116, 'HTML': 3739}"
kafkacat,1.7.1,2,https://github.com/edenhill/kafkacat,"{'C': 192822, 'Shell': 89489, 'Roff': 1425, 'Makefile': 1337, 'Dockerfile': 978, 'Emacs Lisp': 42}"
kafka_exporter,1.8.0,1,https://github.com/danielqsj/kafka_exporter,"{'Go': 37572, 'Makefile': 4278, 'Mustache': 1066, 'Dockerfile': 267}"
kafka-proxy,0.3.11,1,https://github.com/grepplabs/kafka-proxy,"{'Go': 610112, 'Makefile': 4129, 'Dockerfile': 1089}"
kaf,0.2.8,6,https://github.com/birdayz/kaf,"{'Go': 102870, 'Shell': 9532, 'Makefile': 391, 'Dockerfile': 335}"
kaniko,1.23.2,2,https://github.com/GoogleContainerTools/kaniko,"{'Go': 708832, 'Shell': 24595, 'Dockerfile': 9904, 'Python': 5643, 'Makefile': 3945, 'Starlark': 2545}"
kapp-controller,0.53.1,0,https://github.com/carvel-dev/kapp-controller,"{'Go': 1377132, 'Shell': 17679, 'Dockerfile': 1499}"
kapp,0.63.3,0,https://github.com/carvel-dev/kapp,"{'Go': 1297493, 'Shell': 3662}"
kargo,0.8.8,0,https://github.com/akuity/kargo,"{'Go': 2539886, 'TypeScript': 1992024, 'Makefile': 23614, 'JavaScript': 14284, 'Shell': 12169, 'Less': 10747, 'Starlark': 5036, 'Dockerfile': 4127, 'Mustache': 2720, 'CSS': 535, 'HTML': 365}"
karpenter,1.0.6,0,https://github.com/aws/karpenter-provider-aws,"{'Go': 1712985, 'HTML': 364577, 'Shell': 184482, 'Makefile': 7998, 'Smarty': 5269, 'SCSS': 3619, 'Python': 3054, 'JavaScript': 1461}"
kbld,0.44.1,0,https://github.com/carvel-dev/kbld,"{'Go': 295492, 'Shell': 5555, 'Starlark': 1111, 'Dockerfile': 250}"
kdash,0.6.1,1,https://github.com/kdash-rs/kdash,"{'Rust': 348616, 'Shell': 3782, 'Python': 2795, 'Dockerfile': 1543, 'Makefile': 1136}"
keda-2.15,2.15.1,3,https://github.com/kedacore/keda,"{'Go': 4103862, 'Makefile': 18436, 'Shell': 13549, 'Dockerfile': 6006}"
keycloak-operator,26.0.0,0,https://github.com/keycloak/keycloak,"{'Java': 34174454, 'TypeScript': 3216674, 'FreeMarker': 271336, 'JavaScript': 134054, 'CSS': 42073, 'Shell': 35001, 'XSLT': 31908, 'HTML': 14257, 'mupad': 8593, 'Mustache': 5212, 'Groovy': 4915, 'Dockerfile': 4760, 'Batchfile': 2651, 'Fluent': 217}"
keycloak,25.0.6,0,https://github.com/keycloak/keycloak,"{'Java': 34174454, 'TypeScript': 3216674, 'FreeMarker': 271336, 'JavaScript': 134054, 'CSS': 42073, 'Shell': 35001, 'XSLT': 31908, 'HTML': 14257, 'mupad': 8593, 'Mustache': 5212, 'Groovy': 4915, 'Dockerfile': 4760, 'Batchfile': 2651, 'Fluent': 217}"
keydb,6.3.4,0,https://github.com/Snapchat/KeyDB,"{'C++': 4119959, 'C': 1662242, 'Tcl': 1195696, 'Shell': 46927, 'Makefile': 25639, 'Ruby': 24505, 'Dockerfile': 12026, 'Roff': 11543, 'Python': 9382, 'Assembly': 6935, 'Smarty': 1047}"
keyutils,1.6.3,3,https://kernel.googlesource.com/pub/scm/linux/kernel/git/dhowells/keyutils.git,{'Makefile': 13554}
kiali,1.89.7,0,https://github.com/kiali/kiali,"{'TypeScript': 3757434, 'Go': 3657703, 'Shell': 768659, 'Gherkin': 215445, 'Makefile': 98406, 'SCSS': 41485, 'HTML': 2079, 'Dockerfile': 1565, 'Python': 246, 'JavaScript': 113}"
kind,0.24.0,1,https://github.com/kubernetes-sigs/kind,"{'Go': 683544, 'Shell': 90546, 'Dockerfile': 19305, 'Makefile': 7921, 'HTML': 7465, 'CSS': 7102, 'JavaScript': 2442}"
kine,0.13.2,0,https://github.com/k3s-io/kine,"{'Go': 182032, 'Shell': 21872, 'Python': 8377, 'Dockerfile': 1591, 'Makefile': 704}"
kmod,33,0,https://git.kernel.org/pub/scm/utils/kernel/kmod/kmod.git,{'Makefile': 18193}
kor,0.5.5,1,https://github.com/yonahd/kor,"{'Go': 304431, 'Smarty': 2072, 'Makefile': 2016, 'Shell': 806, 'Dockerfile': 312}"
kots,1.117.3,0,https://github.com/replicatedhq/kots,"{'Go': 4452083, 'TypeScript': 888789, 'JavaScript': 812323, 'SCSS': 169935, 'Shell': 53968, 'Makefile': 14380, 'HTML': 9301, 'CSS': 8429, 'Dockerfile': 459, 'EJS': 271}"
ko,0.16.0,5,https://github.com/ko-build/ko,"{'Go': 403577, 'Shell': 8345}"
kpt,1.0.0_beta49,11,https://github.com/GoogleContainerTools/kpt,"{'Go': 1582420, 'Shell': 166464, 'Makefile': 18795, 'JavaScript': 17978, 'Dockerfile': 3062, 'CSS': 2879, 'HTML': 2763, 'Ruby': 1173}"
krb5,1.21.3,1,https://github.com/krb5/krb5.git,"{'C': 13762533, 'Python': 540671, 'C++': 397016, 'Roff': 349466, 'Makefile': 270531, 'HTML': 150104, 'M4': 87776, 'Shell': 76637, 'TeX': 65783, 'Yacc': 32937, 'Assembly': 30731, 'Perl': 29292, 'Raku': 18924, 'Awk': 8980, 'Emacs Lisp': 6797, 'RPC': 5977, 'CSS': 2937, 'Batchfile': 2734}"
kserve-modelmesh-serving,0.12.0,2,https://github.com/kserve/modelmesh-serving.git,"{'Go': 568202, 'Shell': 61589, 'Python': 7752, 'Makefile': 7411, 'Dockerfile': 2754}"
kserve-modelmesh,0.12.0,1,https://github.com/kserve/modelmesh.git,"{'Java': 1324348, 'Shell': 18445, 'Thrift': 6470, 'Dockerfile': 5363, 'Python': 2701}"
kserve-rest-proxy,0.12.0,1,https://github.com/kserve/rest-proxy,"{'Go': 35730, 'Dockerfile': 5684, 'Shell': 3605, 'Makefile': 2616}"
kserve,0.13.1,5,https://github.com/kserve/kserve,"{'Python': 3547831, 'Go': 1842925, 'Shell': 92058, 'Dockerfile': 29317, 'Makefile': 20711, 'Procfile': 44}"
ksops,4.3.2,3,https://github.com/viaduct-ai/kustomize-sops.git,"{'Go': 10161, 'Shell': 6167, 'Dockerfile': 1865, 'Makefile': 1848}"
kubeadm-bootstrap-controller,1.8.3,0,https://github.com/kubernetes-sigs/cluster-api,"{'Go': 11213174, 'Makefile': 80506, 'Shell': 80276, 'Python': 49933, 'Dockerfile': 13013, 'Smarty': 146}"
kubeadm-controlplane-controller,1.8.3,0,https://github.com/kubernetes-sigs/cluster-api,"{'Go': 11213174, 'Makefile': 80506, 'Shell': 80276, 'Python': 49933, 'Dockerfile': 13013, 'Smarty': 146}"
kube-bench,0.8.0,2,https://github.com/aquasecurity/kube-bench,"{'Go': 208649, 'Makefile': 4134, 'Dockerfile': 2377, 'Shell': 966}"
kubebuilder,4.2.0,1,https://github.com/kubernetes-sigs/kubebuilder,"{'Go': 1001760, 'Shell': 25956, 'Makefile': 6308, 'Starlark': 872}"
kubecolor,0.4.0,1,https://github.com/kubecolor/kubecolor,"{'Go': 256073, 'Makefile': 1777, 'Dockerfile': 603}"
kube-downscaler,23.2.0,8,https://codeberg.org/hjacobs/kube-downscaler.git,{'Dockerfile': 660}
kubeflow-centraldashboard,1.9.1,0,https://github.com/kubeflow/kubeflow,"{'TypeScript': 1172047, 'Go': 328380, 'JavaScript': 220224, 'Python': 109656, 'HTML': 82732, 'Makefile': 66597, 'Dockerfile': 49043, 'CSS': 45168, 'SCSS': 30189, 'Pug': 16029, 'PowerShell': 7883, 'Shell': 4653}"
kubeflow-jupyter-web-app,1.9.1,0,https://github.com/kubeflow/kubeflow,"{'TypeScript': 1172047, 'Go': 328380, 'JavaScript': 220224, 'Python': 109656, 'HTML': 82732, 'Makefile': 66597, 'Dockerfile': 49043, 'CSS': 45168, 'SCSS': 30189, 'Pug': 16029, 'PowerShell': 7883, 'Shell': 4653}"
kubeflow-katib,0.17.0,4,https://github.com/kubeflow/katib,"{'Go': 786362, 'Python': 782394, 'TypeScript': 211560, 'HTML': 110567, 'Shell': 60282, 'Dockerfile': 11778, 'Makefile': 7549, 'SCSS': 4099, 'JavaScript': 1532, 'CSS': 224}"
kubeflow-pipelines-visualization-server,2.3.0,1,https://github.com/kubeflow/pipelines,"{'Python': 8160034, 'TypeScript': 4880320, 'Go': 2891575, 'JavaScript': 665263, 'Shell': 228439, 'Jupyter Notebook': 127466, 'Mustache': 47304, 'Dockerfile': 41759, 'Makefile': 26512, 'Smarty': 10741, 'MDX': 5260, 'HTML': 3656, 'PowerShell': 3194, 'CSS': 2443, 'Batchfile': 1364, 'Jinja': 938, 'Starlark': 553}"
kubeflow-pipelines,2.3.0,0,https://github.com/kubeflow/pipelines,"{'Python': 8160034, 'TypeScript': 4880320, 'Go': 2891575, 'JavaScript': 665263, 'Shell': 228439, 'Jupyter Notebook': 127466, 'Mustache': 47304, 'Dockerfile': 41759, 'Makefile': 26512, 'Smarty': 10741, 'MDX': 5260, 'HTML': 3656, 'PowerShell': 3194, 'CSS': 2443, 'Batchfile': 1364, 'Jinja': 938, 'Starlark': 553}"
kubeflow-volumes-web-app,1.9.1,0,https://github.com/kubeflow/kubeflow,"{'TypeScript': 1172047, 'Go': 328380, 'JavaScript': 220224, 'Python': 109656, 'HTML': 82732, 'Makefile': 66597, 'Dockerfile': 49043, 'CSS': 45168, 'SCSS': 30189, 'Pug': 16029, 'PowerShell': 7883, 'Shell': 4653}"
kube-fluentd-operator,1.18.2,17,https://github.com/vmware/kube-fluentd-operator,"{'Go': 208093, 'Ruby': 12630, 'Makefile': 6442, 'Dockerfile': 3932, 'Shell': 2570, 'Mustache': 1380}"
kube-logging-operator,4.10.0,0,https://github.com/kube-logging/logging-operator,"{'Go': 1531121, 'Makefile': 11892, 'Shell': 9097, 'Mustache': 2308, 'Dockerfile': 1617}"
kube-metrics-adapter,0.2.3,1,https://github.com/zalando-incubator/kube-metrics-adapter,"{'Go': 321991, 'Makefile': 4337, 'Shell': 2563, 'Dockerfile': 486}"
kuberay-operator,1.2.2,0,https://github.com/ray-project/kuberay.git,"{'Go': 1441200, 'Python': 343482, 'Makefile': 23947, 'Shell': 14083, 'Mustache': 7173, 'Dockerfile': 4151, 'Smarty': 1882}"
kube-rbac-proxy,0.18.1,1,https://github.com/brancz/kube-rbac-proxy,"{'Go': 146415, 'Makefile': 4771, 'Shell': 2965, 'Dockerfile': 273}"
kubernetes-1.31,1.31.1,0,https://github.com/kubernetes/kubernetes,"{'Go': 71801102, 'Shell': 1938190, 'PowerShell': 147507, 'Makefile': 64468, 'Dockerfile': 47300, 'Python': 18353, 'C': 4205, 'sed': 1262, 'Batchfile': 833, 'HTML': 106}"
kubernetes-csi-driver-hostpath,1.15.0,1,https://github.com/kubernetes-csi/csi-driver-host-path.git,"{'Go': 151913, 'Shell': 135869, 'Makefile': 14753, 'Python': 13570, 'Dockerfile': 888}"
kubernetes-csi-external-attacher-4.3,4.3.0,20,https://github.com/kubernetes-csi/external-attacher,"{'Go': 188314, 'Shell': 104830, 'Makefile': 14800, 'Python': 13570, 'Dockerfile': 206}"
kubernetes-csi-external-attacher-4.4,4.4.4,7,https://github.com/kubernetes-csi/external-attacher,"{'Go': 188314, 'Shell': 104830, 'Makefile': 14800, 'Python': 13570, 'Dockerfile': 206}"
kubernetes-csi-external-attacher,4.7.0,0,https://github.com/kubernetes-csi/external-attacher,"{'Go': 188314, 'Shell': 104830, 'Makefile': 14800, 'Python': 13570, 'Dockerfile': 206}"
kubernetes-csi-external-provisioner,5.1.0,2,https://github.com/kubernetes-csi/external-provisioner,"{'Go': 627427, 'Shell': 107096, 'Makefile': 14775, 'Python': 13570, 'Dockerfile': 397, 'Ruby': 200}"
kubernetes-csi-external-resizer-1.10,1.10.1,8,https://github.com/kubernetes-csi/external-resizer,"{'Go': 234729, 'Shell': 103982, 'Makefile': 14751, 'Python': 13570, 'Dockerfile': 202}"
kubernetes-csi-external-resizer,1.12.0,0,https://github.com/kubernetes-csi/external-resizer,"{'Go': 234729, 'Shell': 103982, 'Makefile': 14751, 'Python': 13570, 'Dockerfile': 202}"
kubernetes-csi-external-snapshotter-8.1,8.1.0,0,https://github.com/kubernetes-csi/external-snapshotter,"{'Go': 868232, 'Shell': 114497, 'Makefile': 15475, 'Python': 13570, 'Dockerfile': 708}"
kubernetes-csi-livenessprobe,2.14.0,2,https://github.com/kubernetes-csi/livenessprobe,"{'Shell': 105573, 'Go': 15471, 'Makefile': 14773, 'Python': 13570, 'Dockerfile': 802}"
kubernetes-csi-node-driver-registrar-2.12,2.12.0,1,https://github.com/kubernetes-csi/node-driver-registrar,"{'Shell': 103983, 'Go': 25764, 'Makefile': 14826, 'Python': 13570, 'Dockerfile': 249}"
kubernetes-dashboard-metrics-scraper,1.0.9,19,https://github.com/kubernetes-sigs/dashboard-metrics-scraper,"{'Go': 23266, 'Shell': 2148, 'Dockerfile': 1411}"
kubernetes-dashboard,7.7.0,0,https://github.com/kubernetes/dashboard,"{'Go': 1153880, 'TypeScript': 823093, 'HTML': 455977, 'SCSS': 69500, 'Makefile': 34608, 'Dockerfile': 20660, 'Shell': 15138, 'Smarty': 4323, 'JavaScript': 2045}"
kubernetes-dns-node-cache,1.23.1,4,https://github.com/kubernetes/dns,"{'Go': 277032, 'Makefile': 19239, 'Python': 9540, 'Shell': 5624}"
kubernetes-event-exporter,1.7,11,https://github.com/resmoio/kubernetes-event-exporter,"{'Go': 140138, 'Makefile': 721, 'Dockerfile': 501}"
kubernetes-ingress-defaultbackend,1.31.3,0,https://github.com/kubernetes/ingress-gce,"{'Go': 4897288, 'Shell': 36657, 'Makefile': 11014}"
kubernetes-release,0.17.9,0,https://github.com/kubernetes/release,"{'Go': 1238343, 'Shell': 95918, 'Dockerfile': 24286, 'Makefile': 20409}"
kubescape,3.0.17,0,https://github.com/kubescape/kubescape,"{'Go': 1434070, 'Python': 7518, 'Shell': 2612, 'PowerShell': 1527, 'Dockerfile': 867, 'Makefile': 147}"
kube-state-metrics,2.13.0,1,https://github.com/kubernetes/kube-state-metrics,"{'Go': 1048685, 'Jsonnet': 17430, 'Shell': 11322, 'Makefile': 8187, 'Dockerfile': 457}"
kubevela,1.9.13,0,https://github.com/kubevela/kubevela,"{'Go': 4827356, 'CUE': 265333, 'Mustache': 42169, 'Shell': 18949, 'Makefile': 15960, 'Dockerfile': 1624, 'HCL': 1188}"
kube-vip,0.8.3,0,https://github.com/kube-vip/kube-vip,"{'Go': 459353, 'Shell': 21571, 'Makefile': 7669, 'Dockerfile': 1139}"
kubewatch,2.9.0,0,https://github.com/robusta-dev/kubewatch,"{'Go': 142323, 'Mustache': 49062, 'Shell': 752, 'Makefile': 689, 'Dockerfile': 688}"
kuma-2.8,2.8.3,0,https://github.com/kumahq/kuma,"{'Go': 10107565, 'Makefile': 72390, 'Shell': 36711, 'Mustache': 15414, 'JavaScript': 7515, 'HTML': 4958, 'Dockerfile': 4711, 'PLpgSQL': 2025, 'CSS': 978}"
kustomize,5.4.3,1,https://github.com/kubernetes-sigs/kustomize,"{'Go': 3527081, 'PureBasic': 3469475, 'Shell': 49337, 'Makefile': 28447, 'HTML': 11054, 'Dockerfile': 7644, 'PowerShell': 2159, 'Starlark': 355, 'SCSS': 96}"
kwok,0.6.0,2,https://github.com/kubernetes-sigs/kwok,"{'Go': 1677640, 'Shell': 135319, 'Makefile': 8735, 'Smarty': 5885, 'HTML': 5559, 'Dockerfile': 2588, 'SCSS': 1025}"
kyverno-1.12,1.12.6,0,https://github.com/kyverno/kyverno,"{'Go': 6939786, 'Makefile': 51362, 'Shell': 26915, 'Mustache': 24054, 'Dockerfile': 1720}"
kyverno-policy-reporter-kyverno-plugin,1.6.4,1,https://github.com/kyverno/policy-reporter-kyverno-plugin,"{'Go': 214339, 'HTML': 14373, 'Makefile': 1412, 'Dockerfile': 658}"
kyverno-policy-reporter-ui,1.9.2,9,https://github.com/kyverno/policy-reporter-ui,"{'Go': 130903, 'Vue': 123609, 'TypeScript': 45690, 'HTML': 14352, 'Makefile': 2779}"
kyverno-policy-reporter,2.24.2,0,https://github.com/kyverno/policy-reporter,"{'Go': 667964, 'HTML': 66100, 'Smarty': 14312, 'Makefile': 5693, 'Dockerfile': 868}"
lazygit,0.44.1,0,https://github.com/jesseduffield/lazygit,"{'Go': 2770348, 'Shell': 5935, 'Makefile': 1441, 'Dockerfile': 1284}"
lcms2,2.16,2,https://github.com/mm2/Little-CMS.git,"{'C': 2143514, 'Makefile': 442178, 'Shell': 388789, 'Pascal': 124014, 'C++': 109636, 'M4': 50095, 'Roff': 13382, 'Meson': 9667, 'QMake': 1354, 'Batchfile': 284}"
ldns,1.8.4,0,https://github.com/NLnetLabs/ldns.git,"{'C': 1570451, 'SWIG': 348631, 'Python': 274280, 'M4': 137185, 'Makefile': 96882, 'Shell': 47041, 'Roff': 36153, 'Vim Script': 19597, 'Lua': 9743, 'NewLisp': 1867, 'Perl': 1834, 'Emacs Lisp': 125}"
lean4,4.11.0,0,https://github.com/leanprover/lean4,"{'Lean': 14444325, 'C++': 1775541, 'Shell': 81208, 'CMake': 58714, 'Nix': 32037, 'Python': 24675, 'Swift': 18233, 'OCaml': 15982, 'Standard ML': 15693, 'Haskell': 15166, 'Makefile': 14651, 'C': 4045}"
leptonica,1.84.1,2,https://github.com/danbloomberg/leptonica,"{'C': 11627833, 'HTML': 94655, 'C++': 74177, 'CMake': 39101, 'Shell': 21806, 'Makefile': 12781, 'M4': 10647, 'PostScript': 3630, 'Lua': 3473}"
lerc,4.0.0,1,https://github.com/Esri/lerc,"{'C++': 368677, 'C#': 44863, 'Python': 43106, 'C': 28469, 'TypeScript': 17862, 'HTML': 14253, 'JavaScript': 5982, 'CMake': 1940}"
less,668,0,https://github.com/gwsw/less,"{'C': 827864, 'Perl': 32576, 'M4': 23489, 'Makefile': 4958, 'Shell': 3185, 'Python': 1004}"
libaec,1.1.3,1,https://github.com/MathisRosenhauer/libaec,"{'C': 147279, 'CMake': 11584, 'Shell': 3181, 'Makefile': 2846, 'C++': 1134, 'Roff': 1092, 'M4': 902}"
libaio,0.3.113,4,https://pagure.io/libaio.git,{'Makefile': 4285}
