package_name,version,epoch,repository
py3-ply,3.11_git20180215,5,https://github.com/dabeaz/ply
py3-poetry-core,1.9.0,4,https://github.com/python-poetry/poetry-core
py3-poetry,1.8.3,3,https://github.com/python-poetry/poetry
py3-portalocker,2.10.1,0,https://github.com/wolph/portalocker
py3-prometheus-client,0.21.0,1,https://github.com/prometheus/client_python
py3-prompt-toolkit,3.0.48,0,https://github.com/prompt-toolkit/python-prompt-toolkit
py3-proto-plus,1.24.0,0,https://github.com/googleapis/proto-plus-python
py3-psutil,6.0.0,1,https://github.com/giampaolo/psutil
py3-psycopg2,2.9.9,1,https://github.com/psycopg/psycopg2
py3-psycopg,3.2.3,0,https://github.com/psycopg/psycopg
py3-ptyprocess,0.7.0,5,https://github.com/pexpect/ptyprocess
py3-pulsar-client,3.5.0,1,https://github.com/apache/pulsar-client-python
py3-pure-eval,0.2.3,0,https://github.com/alexmojaki/pure_eval
py3-py4j,0.10.9.7,2,https://github.com/py4j/py4j
py3-pyaes,1.6.1,2,https://github.com/ricmoo/pyaes
py3-pyasn1,0.6.1,0,https://github.com/pyasn1/pyasn1
py3-pybind11,2.13.6,1,https://github.com/pybind/pybind11
py3-pycosat,0.6.6,0,https://github.com/conda/pycosat
py3-pycparser,2.22',3,https://github.com/eliben/pycparser
py3-pycurl,7.45.3,0,https://github.com/pycurl/pycurl
py3-pydantic-core,2.24.0,1,https://github.com/pydantic/pydantic-core
py3-pydantic,2.9.2,1,https://github.com/pydantic/pydantic
py3-pydot,3.0.2,0,https://github.com/pydot/pydot
py3-pyelftools,0.31,1,https://github.com/eliben/pyelftools
py3-pygithub,2.4.0,1,https://github.com/pygithub/pygithub
py3-pygments,2.18.0,2,https://github.com/pygments/pygments.git
py3-pyjwt,2.9.0,1,https://github.com/jpadilla/pyjwt
py3-pykube-ng,23.6.0,1,https://codeberg.org/hjacobs/pykube-ng.git
py3-pymongo,4.10.1,0,https://github.com/mongodb/mongo-python-driver
py3-pymysql,1.1.1,0,https://github.com/PyMySQL/PyMySQL
py3-pynacl,1.5.0,1,https://github.com/pyca/pynacl
py3-pyopenssl,24.2.1,0,https://github.com/pyca/pyopenssl
py3-pyparsing,3.1.4,1,https://github.com/pyparsing/pyparsing
py3-pyproject-hooks,1.2.0,0,https://github.com/pypa/pyproject-hooks
py3-pyproject-metadata,0.8.0,2,https://github.com/pypa/pyproject-metadata
py3-pyrsistent,0.20.0,0,https://github.com/tobgu/pyrsistent
py3-pytest-timeout,2.3.1,3,https://github.com/pytest-dev/pytest-timeout
py3-pytest,8.3.3,1,https://github.com/pytest-dev/pytest
py3-python-dateutil,2.9.0,5,https://github.com/dateutil/dateutil
py3-python-editor,1.0.4,3,https://github.com/fmoo/python-editor
py3-python-gitlab,4.12.2,0,https://github.com/python-gitlab/python-gitlab
py3-python-json-logger,2.0.7,3,https://github.com/madzak/python-json-logger
py3-python-lsp-jsonrpc,1.1.2,2,https://github.com/python-lsp/python-lsp-jsonrpc
py3-python-pypi-mirror,5.2.1,0,https://github.com/montag451/pypi-mirror
py3-python-slugify,8.0.4,0,https://github.com/un33k/python-slugify
py3-pythran,0.16.1,2,https://github.com/serge-sans-paille/pythran
py3-pytimeparse,1.1.8,1,https://github.com/wroberts/pytimeparse
py3-pywin32-ctypes,0.2.3,0,https://github.com/enthought/pywin32-ctypes
py3-pyyaml,6.0.2,1,https://github.com/yaml/pyyaml
py3-pyzmq,26.2.0,0,https://github.com/zeromq/pyzmq
py3-rapidfuzz,3.10.0,1,https://github.com/maxbachmann/RapidFuzz
py3-rdflib,7.0.0,1,https://github.com/RDFLib/rdflib
py3-recommonmark,0.7.1,0,https://github.com/rtfd/recommonmark
py3-referencing,0.35.1,3,https://github.com/python-jsonschema/referencing
py3-regex,2024.9.14,1,https://github.com/mrabarnett/mrab-regex
py3-requests-oauthlib,2.0.0,0,https://github.com/requests/requests-oauthlib
py3-requests-toolbelt,1.0.0,4,https://github.com/requests/toolbelt
py3-requests,2.32.3,3,https://github.com/psf/requests.git
py3-resolvelib,1.0.1,0,https://github.com/sarugaku/resolvelib
py3-rfc3339-validator,0.1.4,3,https://github.com/naimetti/rfc3339-validator
py3-rfc3339,1.1,2,https://github.com/kurtraschke/pyRFC3339
py3-rich,13.9.2,0,https://github.com/Textualize/rich
py3-robotframework,7.1',1,https://github.com/robotframework/robotframework
py3-rpds-py,0.20.0,2,https://github.com/crate-py/rpds
py3-s3transfer,0.10.2,0,https://github.com/boto/s3transfer
py3-sacrebleu,2.4.2,0,https://github.com/mjpost/sacrebleu
py3-scandir,1.10.0,3,https://github.com/benhoyt/scandir
py3-scikit-build-core,0.10.7,1,https://github.com/scikit-build/scikit-build-core
py3-scikit-build,0.18.1,1,https://github.com/scikit-build/scikit-build
py3-scikit-learn,1.5.2,2,https://github.com/scikit-learn/scikit-learn
py3-scikit-optimize,0.9.0,2,https://github.com/scikit-optimize/scikit-optimize
py3-scipy,1.14.1,2,https://github.com/scipy/scipy
py3-scp,0.15.0,1,https://github.com/jbardin/scp.py
py3-seaborn,0.13.2,0,https://github.com/mwaskom/seaborn
py3-secretstorage,3.3.3,6,https://github.com/mitya57/secretstorage
py3-semantic-version,2.10.0,6,https://github.com/rbarrois/python-semanticversion
py3-semver,3.0.2,4,https://github.com/python-semver/python-semver
py3-send2trash,1.8.3,0,https://github.com/arsenetar/send2trash
py3-sentencepiece,0.2.0,3,https://github.com/google/sentencepiece.git
py3-setproctitle,1.3.3,0,https://github.com/dvarrazzo/py-setproctitle
py3-setuptools-rust,1.10.2,0,https://github.com/PyO3/setuptools-rust
py3-setuptools-scm,8.1.0,3,https://github.com/pypa/setuptools_scm
py3-setuptools,75.1.0,2,https://github.com/pypa/setuptools.git
py3-shellingham,1.5.4,4,https://github.com/sarugaku/shellingham
py3-simplejson,3.19.3,0,https://github.com/simplejson/simplejson
py3-sniffio,1.3.1,2,https://github.com/python-trio/sniffio
py3-soupsieve,2.6,0,https://github.com/facelessuser/soupsieve
py3-spdx-tools,0.8.3,0,https://github.com/spdx/tools-python
py3-sphinx-7,7.4.7,1,https://github.com/sphinx-doc/sphinx
py3-sphinxcontrib-applehelp,2.0.0,1,https://github.com/sphinx-doc/sphinxcontrib-applehelp
py3-sphinxcontrib-devhelp,2.0.0,1,https://github.com/sphinx-doc/sphinxcontrib-devhelp
py3-sphinxcontrib-htmlhelp,2.1.0,1,https://github.com/sphinx-doc/sphinxcontrib-htmlhelp
py3-sphinxcontrib-jquery,4.1,0,https://github.com/sphinx-contrib/jquery
py3-sphinxcontrib-jsmath,1.0.1,4,https://github.com/sphinx-doc/sphinxcontrib-jsmath
py3-sphinxcontrib-packages,1.1.2,5,https://github.com/sphinx-contrib/packages
py3-sphinxcontrib-qthelp,2.0.0,1,https://github.com/sphinx-doc/sphinxcontrib-qthelp
py3-sphinxcontrib-serializinghtml,2.0.0,1,https://github.com/sphinx-doc/sphinxcontrib-serializinghtml
py3-sphinx-rtd-theme,3.0.0,0,https://github.com/readthedocs/sphinx_rtd_theme
py3-sphinx,8.0.2,1,https://github.com/sphinx-doc/sphinx
py3-sqlalchemy,2.0.20,3,https://github.com/sqlalchemy/sqlalchemy
py3-sqlglot,25.24.4,0,https://github.com/tobymao/sqlglot
py3-sqlparse,0.5.1,0,https://github.com/andialbrecht/sqlparse
py3-sshtunnel,0.4.0,1,https://github.com/pahaz/sshtunnel
py3-stack-data,0.6.3,1,https://github.com/alexmojaki/stack_data
py3-statsd,4.0.1,0,https://github.com/jsocol/pystatsd
py3-stevedore,5.3.0,0,https://github.com/openstack/stevedore
py3-sympy,1.13.3,2,https://github.com/sympy/sympy
py3-tabulate,0.9.0,3,https://github.com/astanin/python-tabulate
py3-tenacity,9.0.0,0,https://github.com/jd/tenacity.git
py3-tensorflow-data-validation,1.16.0,0,https://github.com/tensorflow/data-validation
py3-tensorflow-io-gcs-filesystem,0.37.1,0,https://github.com/tensorflow/io
py3-tensorflow-metadata,1.16.0,0,https://github.com/tensorflow/metadata
py3-tensorflow-model-analysis,0.46.0,2,https://github.com/tensorflow/model-analysis
py3-tensorflow-serving-api,2.17.0,0,https://github.com/tensorflow/serving
py3-termcolor,2.5.0,0,https://github.com/termcolor/termcolor
py3-terminado,0.18.1,0,https://github.com/jupyter/terminado
py3-testpath,0.6.0,2,https://github.com/jupyter/testpath
py3-testtools,2.7.2,0,https://github.com/testing-cabal/testtools
py3-text-unidecode,1.3,1,https://github.com/kmike/text-unidecode
py3-threadpoolctl,3.5.0,2,https://github.com/joblib/threadpoolctl
py3-tinydb,4.8.0,0,https://github.com/msiemens/tinydb
py3-tomli-w,1.0.0,1,https://github.com/hukkin/tomli-w
py3-tomlkit,0.13.2,2,https://github.com/sdispater/tomlkit
py3-toml,0.10.2,1,https://github.com/uiri/toml
py3-tornado,6.4.1,0,https://github.com/tornadoweb/tornado
py3-traitlets,5.14.3,0,https://github.com/ipython/traitlets
py3-trio,0.26.2,0,https://github.com/python-trio/trio
py3-trove-classifiers,2024.9.12,1,https://github.com/pypa/trove-classifiers
py3-twython,3.9.1,0,https://github.com/ryanmcgrath/twython
py3-typing-extensions,4.12.2,5,https://github.com/python/typing_extensions
py3-typing-inspect,0.9.0,1,https://github.com/ilevkivskyi/typing_inspect
py3-typogrify,2.0.7,1,https://github.com/mintchaos/typogrify
py3-tzdata,2024.2',1,https://github.com/python/tzdata
py3-udev,0.24.3,1,https://github.com/pyudev/pyudev
py3-ujson,5.10.0,2,https://github.com/ultrajson/ultrajson
py3-uritools,4.0.3,0,https://github.com/tkem/uritools
py3-urllib3-1,1.26.20,0,https://github.com/urllib3/urllib3.git
py3-urllib3,2.2.3,1,https://github.com/urllib3/urllib3.git
py3-userpath,1.9.2,0,https://github.com/ofek/userpath
py3-vcrpy,6.0.1,0,https://github.com/kevin1024/vcrpy
py3-virtualenv,20.26.6,1,https://github.com/pypa/virtualenv
py3-wcmatch,10,0,https://github.com/facelessuser/wcmatch
py3-wcwidth,0.2.13,3,https://github.com/jquast/wcwidth
py3-webencodings,0.5.1,4,https://github.com/gsnedders/python-webencodings
py3-websocket-client,1.8.0,0,https://github.com/websocket-client/websocket-client/
py3-werkzeug,3.0.4,0,https://github.com/pallets/werkzeug/
py3-wheel,0.44.0,2,https://github.com/pypa/wheel
py3-wrapt,1.16.0,3,https://github.com/GrahamDumpleton/wrapt
py3-xattr,1.1.0,3,https://github.com/xattr/xattr
py3-xmlsec,1.3.14,1,https://github.com/xmlsec/python-xmlsec
py3-xmltodict,0.13.0,1,https://github.com/martinblech/xmltodict
py3-xyzservices,2024.9.0,0,https://github.com/geopandas/xyzservices
py3-yarl,1.13.1,1,https://github.com/aio-libs/yarl
py3-zaproxy,0.3.2,1,https://github.com/zaproxy/zap-api-python/
py3-zipp,3.20.2,1,https://github.com/jaraco/zipp
py3-zope.event,5,0,https://github.com/zopefoundation/zope.event
py3-zstandard,0.23.0,0,https://github.com/indygreg/python-zstandard
pyarrow,17.0.0,1,https://github.com/apache/arrow.git
pylint,3.3.1,0,https://github.com/pylint-dev/pylint
python-3.10,3.10.15,2,https://github.com/python/cpython.git
python-3.11,3.11.10,3,https://github.com/python/cpython.git
python-3.12,3.12.7,0,https://github.com/python/cpython.git
python-3.13,3.13.0_rc3,0,https://github.com/python/cpython.git
qdrant,1.11.5,1,https://github.com/qdrant/qdrant
qhull,2020.2,1,https://github.com/qhull/qhull
qpdf,11.9.1,1,https://github.com/qpdf/qpdf
qpress,20230507,0,https://github.com/PierreLvx/qpress
qt6-qtbase,6.7.3,0,https://github.com/qt/qtbase
q,0.19.2,7,https://github.com/natesales/q
rabbitmq-cluster-operator,2.10.0,1,https://github.com/rabbitmq/cluster-operator
rabbitmq-c,0.14.0,1,https://github.com/alanxz/rabbitmq-c
rabbitmq-default-user-credential-updater,1.0.4,4,https://github.com/rabbitmq/default-user-credential-updater
rabbitmq-messaging-topology-operator,1.14.2,3,https://github.com/rabbitmq/messaging-topology-operator
rancher-agent-2.9,2.9.2,0,https://github.com/rancher/rancher
rancher-charts-2.9,0_git20241005,0,https://github.com/rancher/charts
rancher-fleet,0.10.3,0,https://github.com/rancher/fleet
rancher-helm3-charts,0_git20241006,0,https://github.com/rancher/helm3-charts
rancher-kontainer-driver-metadata-2.9,0_git20241006,0,https://github.com/rancher/kontainer-driver-metadata/
rancher-loglevel,0.1.6,0,https://github.com/rancher/loglevel
rancher-partner-charts,0_git20241005,0,https://github.com/rancher/partner-charts
rancher-rke2-charts,0_git20241006,0,https://github.com/rancher/rke2-charts
rancher-system-charts-2.9,0_git20241006,0,https://github.com/rancher/system-charts
rancher-webhook-0.5,0.5.0,1,https://github.com/rancher/webhook
rapidjson,1.1.0,2,https://github.com/miloyip/rapidjson
R-classInt,0.4.10,0,https://github.com/cran/classInt
rclone,1.68.1,0,https://github.com/rclone/rclone
Rcpp,1.0.13,0,https://github.com/cran/Rcpp
R-DBI,1.2.3,0,https://github.com/cran/DBI
R-e1071,1.7.16,0,https://github.com/cran/e1071
redka,0.5.2,2,https://github.com/nalgeon/redka
reflex,0.6.1,0,https://github.com/reflex-dev/reflex
regclient,0.7.1,1,https://github.com/regclient/regclient
rekor,1.3.6,9,https://github.com/sigstore/rekor
render-template,1.0.7,2,https://github.com/bitnami/render-template
reproc,14.2.5,2,https://github.com/DaanDeMeyer/reproc
restic,0.17.1,1,https://github.com/restic/restic
rethinkdb,2.4.4,5,https://github.com/rethinkdb/rethinkdb
ripgrep,14.1.1,0,https://github.com/BurntSushi/ripgrep
rlwrap,0.46.1,0,https://github.com/hanslub42/rlwrap
R-magrittr,2.0.3,0,https://github.com/cran/magrittr
rook,1.15.3,0,https://github.com/rook/rook
rootlesskit,2.3.1,1,https://github.com/rootless-containers/rootlesskit
rpcsvc-proto,1.4.4,0,https://github.com/thkukuk/rpcsvc-proto
rpm,4.19.1,1,https://github.com/rpm-software-management/rpm
R-proxy,0.4.27,0,https://github.com/cran/proxy
rqlite,8.31.2,0,https://github.com/rqlite/rqlite
rrdtool,1.9.0,0,https://github.com/oetiker/rrdtool-1.x
R-s2,1.1.7,0,https://github.com/cran/s2
R-sf,1.0.17,0,https://github.com/cran/sf
R-showtextdb,3,0,https://github.com/cran/showtextdb
R-showtext,0.9.7,0,https://github.com/cran/showtext
rstudio,2023.12.1_p402,1,https://github.com/rstudio/rstudio
R-sysfonts,0.8.9,0,https://github.com/cran/sysfonts
rsyslog,8.2408.0,1,https://github.com/rsyslog/rsyslog
rtmpdump,2.6_git20241005,0,https://git.ffmpeg.org/rtmpdump.git
ruby3.0-bundler,2.5.21,0,https://github.com/rubygems/rubygems
ruby3.1-bundler,2.5.21,0,https://github.com/rubygems/rubygems
ruby-3.1,3.1.6,3,https://github.com/ruby/ruby
ruby3.2-activemodel,7.2.1,0,https://github.com/rails/rails
ruby3.2-activesupport,7.2.1,1,https://github.com/rails/rails
ruby3.2-addressable,2.8.7,0,https://github.com/sporkmonger/addressable
ruby3.2-aes_key_wrap,1.1.0,4,https://github.com/tomdalling/aes_key_wrap
ruby3.2-async-http,0.80.0,0,https://github.com/socketry/async-http
ruby3.2-async-io,1.43.2,1,https://github.com/socketry/async-io
ruby3.2-async-pool,0.8.1,0,https://github.com/socketry/async-pool
ruby3.2-async,2.14.2,0,https://github.com/socketry/async
ruby3.2-attr_required,1.0.2,1,https://github.com/nov/attr_required
ruby3.2-aws-eventstream,1.3.0,3,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-partitions,1.957.0,1,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sdk-cloudwatchlogs,1.87.0,3,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sdk-core,3.201.3,0,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sdk-kms,1.88.0,2,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sdk-s3,1.156.0,3,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sdk-sqs,1.80.0,3,https://github.com/aws/aws-sdk-ruby
ruby3.2-aws-sigv4,1.9.0,0,https://github.com/aws/aws-sdk-ruby
ruby3.2-base64,0.2.0,2,https://github.com/ruby/base64.git
ruby3.2-bindata,2.5.0,1,http://github.com/dmendel/bindata
ruby3.2-bouncy-castle-java,1.5.0146.1,1,https://github.com/nahi/bouncy-castle-java
ruby3.2-bundler,2.5.21,0,https://github.com/rubygems/rubygems
ruby3.2-charlock_holmes,0.7.9,1,https://github.com/brianmario/charlock_holmes
ruby3.2-chronic_duration,0.10.6,2,https://github.com/hpoydar/chronic_duration
ruby3.2-clamp,1.3.2,1,https://github.com/mdub/clamp
ruby3.2-coderay,1.1.3,1,https://github.com/rubychan/coderay
ruby3.2-concurrent-ruby,1.3.1,0,https://github.com/ruby-concurrency/concurrent-ruby.git
ruby3.2-connection_pool,2.4.1,5,https://github.com/mperham/connection_pool
ruby3.2-console,1.27.0,1,https://github.com/socketry/console
ruby3.2-cool.io,1.9.0,0,https://github.com/tarcieri/cool.io.git
ruby3.2-csv,3.3.0,0,https://github.com/ruby/csv.git
ruby3.2-date,3.3.4,4,https://github.com/ruby/date
ruby3.2-deep_merge,1.2.2,1,https://github.com/danielsdeleo/deep_merge
ruby3.2-domain_name,0.6.20240107,0,https://github.com/knu/ruby-domain_name.git
ruby3.2-drb,2.2.1,0,https://github.com/ruby/drb.git
ruby3.2-elasticsearch-api,8.15.0,0,https://github.com/elastic/elasticsearch-ruby.git
ruby3.2-elasticsearch,8.15.0,0,https://github.com/elastic/elasticsearch-ruby.git
ruby3.2-elastic-transport,8.3.5,2,https://github.com/elastic/elastic-transport-ruby.git
ruby3.2-excon,0.112.0,0,https://github.com/excon/excon
ruby3.2-faraday-excon,2.1.0,3,https://github.com/lostisland/faraday-excon.git
ruby3.2-faraday-follow_redirects,0.3.0,6,https://github.com/tisba/faraday-follow-redirects
ruby3.2-faraday-net_http,3.3.0,0,https://github.com/lostisland/faraday-net_http
ruby3.2-faraday,2.12.0,0,https://github.com/lostisland/faraday
ruby3.2-ffi-compiler,1.3.2,0,https://github.com/ffi/ffi-compiler
ruby3.2-ffi,1.17.0,0,https://github.com/ffi/ffi.git
ruby3.2-fiber-annotation,0.2.0,0,https://github.com/ioquatix/fiber-annotation.git
ruby3.2-fiber-local,1.1.0,1,https://github.com/socketry/fiber-local
ruby3.2-fiber-storage,1.0.0,0,https://github.com/ioquatix/fiber-storage.git
ruby3.2-filesize,0.1.1,1,https://github.com/dominikh/filesize
ruby3.2-fluent-config-regexp-type,1.0.0,3,https://github.com/okkez/fluent-config-regexp-type
ruby3.2-fluentd-1.17,1.17.1,1,https://github.com/fluent/fluentd.git
ruby3.2-gems,1.2.0,1,https://github.com/rubygems/gems
ruby3.2-hashie,5.0.0,3,https://github.com/hashie/hashie
ruby3.2-http-accept,2.2.1,0,https://github.com/socketry/http-accept.git
ruby3.2-http-cookie,1.0.7,0,https://github.com/sparklemotion/http-cookie.git
ruby3.2-http-form_data,2.3.0,0,https://github.com/httprb/form_data
ruby3.2-http_parser.rb,0.8.0,5,https://github.com/tmm1/http_parser.rb.git
ruby3.2-http,5.2.0,0,https://github.com/httprb/http
ruby3.2-i18n,1.14.6,0,https://github.com/ruby-i18n/i18n
ruby3.2-io-console,0.7.2,0,https://github.com/ruby/io-console.git
ruby3.2-io-event,1.7.1,0,https://github.com/socketry/io-event
ruby3.2-jar-dependencies,0.4.2,1,https://github.com/mkristian/jar-dependencies
ruby3.2-jmespath,1.6.2,2,https://github.com/jmespath/jmespath.rb
ruby3.2-jrjackson,0.4.20,0,https://github.com/guyboertje/jrjackson
ruby3.2-jruby-openssl,0.15.1,0,https://github.com/jruby/jruby-openssl
ruby3.2-json-jwt,1.16.6,2,https://github.com/nov/json-jwt
ruby3.2-jsonpath,1.1.5,0,https://github.com/joshbuddy/jsonpath
ruby3.2-json,2.7.2,1,https://github.com/flori/json
ruby3.2-jwt,2.9.3,0,https://github.com/jwt/ruby-jwt
ruby3.2-kubeclient,4.12.0,1,https://github.com/ManageIQ/kubeclient
ruby3.2-llhttp,2023.03.29,1,https://github.com/bryanp/llhttp.git
ruby3.2-logger,1.6.1,0,https://github.com/ruby/logger
ruby3.2-logstash-core-plugin-api,8.15.2,0,https://github.com/elastic/logstash
ruby3.2-logstash-core,8.15.2,0,https://github.com/elastic/logstash
ruby3.2-logstash-mixin-ecs_compatibility_support,1.3.0,3,https://github.com/logstash-plugins/logstash-mixin-ecs_compatibility_support
ruby3.2-lru_redux,1.1.0,0,https://github.com/SamSaffron/lru_redux.git
ruby3.2-mail,2.8.1,4,http://github.com/mikel/mail
ruby3.2-manticore,0.9.1,2,http://github.com/cheald/manticore
ruby3.2-method_source,1.1.0,1,https://github.com/banister/method_source
ruby3.2-mime-types-data,3.2024.1001,0,https://github.com/mime-types/mime-types-data.git
ruby3.2-mime-types,3.6.0,0,https://github.com/mime-types/ruby-mime-types.git
ruby3.2-mini_mime,1.1.5,5,https://github.com/discourse/mini_mime
ruby3.2-minitar,1.0.2,0,https://github.com/halostatue/minitar
ruby3.2-msgpack,1.7.3,0,https://github.com/msgpack/msgpack-ruby.git
ruby3.2-multi_json,1.15.0,3,https://github.com/intridea/multi_json
ruby3.2-multi_xml,0.7.1,1,https://github.com/sferik/multi_xml
ruby3.2-mustermann,3.0.3,0,https://github.com/sinatra/mustermann
ruby3.2-net-http-persistent,4.0.2,5,https://github.com/drbrain/net-http-persistent
ruby3.2-net-imap,0.4.16,0,https://github.com/ruby/net-imap
ruby3.2-net-protocol,0.2.2,5,https://github.com/ruby/net-protocol
ruby3.2-netrc,0.11.0,0,https://github.com/heroku/netrc
ruby3.2-nio4r,2.7.1,3,https://github.com/socketry/nio4r
ruby3.2-numerizer,0.2.0,1,https://github.com/jduff/numerizer
ruby3.2-oauth2,2.0.9,2,https://gitlab.com/oauth-xx/oauth2
ruby3.2-oj,3.16.6,0,https://github.com/ohler55/oj
ruby3.2-openid_connect-1.1.8,1.1.8,5,https://github.com/nov/openid_connect
ruby3.2-openid_connect,2.3.0,4,https://github.com/nov/openid_connect
ruby3.2-openssl_pkcs8_pure,0.0.0.2,2,http://github.com/cielavenir/openssl_pkcs8_pure
ruby3.2-pg,1.5.8,0,https://github.com/ged/ruby-pg
ruby3.2-polyglot,0.3.5,1,https://github.com/cjheath/polyglot
ruby3.2-prometheus-client,4.2.3,1,https://github.com/prometheus/client_ruby
ruby3.2-protocol-hpack,1.5.0,0,https://github.com/socketry/http-hpack.git
ruby3.2-protocol-http1,0.27.0,0,https://github.com/socketry/protocol-http1
ruby3.2-protocol-http2,0.19.3,0,https://github.com/socketry/protocol-http2
ruby3.2-protocol-http,0.36.0,0,https://github.com/socketry/protocol-http
ruby3.2-pry,0.14.2,2,https://github.com/pry/pry
ruby3.2-psych,5.1.2,1,https://github.com/ruby/psych.git
ruby3.2-public_suffix,6.0.1,0,https://github.com/weppos/publicsuffix-ruby
ruby3.2-puma,6.4.3,0,https://github.com/puma/puma
ruby3.2-rack-2.2,2.2.8.1,2,https://github.com/rack/rack
ruby3.2-rack-oauth2,2.2.1,2,http://github.com/nov/rack-oauth2
ruby3.2-rack-protection,4.0.0,2,https://github.com/sinatra/sinatra
ruby3.2-rack,3.0.9.1,3,https://github.com/rack/rack
ruby3.2-recursive-open-struct,2.0.0,0,https://github.com/aetherknight/recursive-open-struct
ruby3.2-redis-client,0.22.2,2,https://github.com/redis-rb/redis-client
ruby3.2-redis-namespace,1.11.0,4,https://github.com/resque/redis-namespace
ruby3.2-redis,5.3.0,0,https://github.com/redis/redis-rb
ruby3.2-reline,0.5.10,0,https://github.com/ruby/reline.git
ruby3.2-rest-client,2.1.0,0,https://github.com/rest-client/rest-client
ruby3.2-rexml,3.3.8,0,https://github.com/ruby/rexml
ruby3.2-ruby2_keywords,0.0.5,3,https://github.com/ruby/ruby2_keywords
ruby3.2-rubyzip,2.3.2,2,https://github.com/rubyzip/rubyzip
ruby3.2-securerandom,0.3.1,0,https://github.com/ruby/securerandom
ruby3.2-serverengine,2.3.2,4,https://github.com/fluent/serverengine.git
ruby3.2-sidekiq,7.3.2,0,https://github.com/sidekiq/sidekiq
ruby3.2-sigdump,0.2.5,3,https://github.com/frsyuki/sigdump.git
ruby3.2-sinatra,4.0.0,2,https://github.com/sinatra/sinatra
ruby3.2-snaky_hash,2.0.0,2,https://gitlab.com/oauth-xx/snaky_hash
ruby3.2-stringio,3.1.1,0,https://github.com/ruby/stringio.git
ruby3.2-strptime,0.2.5,5,https://github.com/nurse/strptime.git
ruby3.2-stud,0.0.23,1,https://github.com/jordansissel/ruby-stud
ruby3.2-swd,2.0.3,2,http://github.com/nov/swd
ruby3.2-systemd-journal,2.0.0,0,https://github.com/ledbettj/systemd-journal
ruby3.2-thread_safe,0.3.6,1,https://github.com/ruby-concurrency/thread_safe
ruby3.2-tilt,2.4.0,1,https://github.com/jeremyevans/tilt
ruby3.2-timeout,0.4.1,4,https://github.com/ruby/timeout
ruby3.2-timers,4.3.5,4,https://github.com/socketry/timers
ruby3.2-traces,0.13.1,0,https://github.com/socketry/traces
ruby3.2-treetop,1.6.12,2,https://github.com/cjheath/treetop
ruby3.2-tzinfo-data,1.2024.2,0,https://github.com/tzinfo/tzinfo-data
ruby3.2-tzinfo,2.0.6,8,https://github.com/tzinfo/tzinfo
ruby3.2-validate_email,0.1.6,4,http://github.com/perfectline/validates_email
ruby3.2-version_gem,1.1.4,0,https://gitlab.com/oauth-xx/version_gem
ruby3.2-webfinger,2.1.2,5,http://github.com/nov/webfinger
ruby3.2-webrick,1.8.2,0,https://github.com/ruby/webrick
ruby3.2-yajl-ruby,1.4.3,5,https://github.com/brianmario/yajl-ruby
ruby-3.2,3.2.5,2,https://github.com/ruby/ruby
ruby3.3-bundler,2.5.21,0,https://github.com/rubygems/rubygems
ruby-3.3,3.3.5,1,https://github.com/ruby/ruby
ruff,0.6.9,0,https://github.com/astral-sh/ruff
runc,1.1.14,1,https://github.com/opencontainers/runc
R-units,0.8.5,0,https://github.com/cran/units
run-one,1.18,0,https://github.com/dustinkirkland/run-one
rust-analyzer,20240722,1,https://github.com/rust-lang/rust-analyzer
rustls-ffi,0.14.0,0,https://github.com/rustls/rustls-ffi
rustup,1.27.1,1,https://github.com/rust-lang/rustup.git
R-wk,0.9.3,0,https://github.com/cran/wk
rye,0.41.0,0,https://github.com/astral-sh/rye
s2n-tls,1.5.4,0,https://github.com/aws/s2n-tls
s3fs-fuse,1.94,0,https://github.com/s3fs-fuse/s3fs-fuse
s5cmd,2.2.2,6,https://github.com/peak/s5cmd
s6,2.13.0.0,1,https://github.com/skarnet/s6.git
samply,0.12.0,2,https://github.com/mstange/samply
sassc,3.6.2,0,https://github.com/sass/sassc
sbom-convert,0.0.4,2,https://github.com/protobom/sbom-convert
sbomqs,0.1.9,1,https://github.com/interlynk-io/sbomqs
sbom-scorecard,0.0.7,16,https://github.com/ebay/sbom-scorecard
sbt,1.10.2,1,https://github.com/sbt/sbt
scala-2.13,2.13.15,0,https://github.com/scala/scala
scap-security-guide,0.1.74,1,https://github.com/ComplianceAsCode/content
sccache,0.8.2,0,https://github.com/mozilla/sccache
scons,4.8.1,0,https://github.com/SCons/scons
scorecard,5.0.0,1,https://github.com/ossf/scorecard
sdp-k8s-injector,1.3.5,0,https://github.com/appgate/sdp-k8s-injector
seaweedfs,3.76,0,https://github.com/seaweedfs/seaweedfs
secrets-store-csi-driver-provider-aws,0.3.9,4,https://github.com/aws/secrets-store-csi-driver-provider-aws
secrets-store-csi-driver-provider-azure,1.5.3,2,https://github.com/Azure/secrets-store-csi-driver-provider-azure
secrets-store-csi-driver-provider-gcp,1.6.0,0,https://github.com/GoogleCloudPlatform/secrets-store-csi-driver-provider-gcp
